MaxFitness,MeanFitness,StdDevFitness,MaxComplexity,MeanComplexity,StdDevComplexity,MeanSpeciesChampFitness,StdDevSpeciesChampFitness,MinSpeciesSize,MaxSpeciesSize,SpeciesCount,Generation
1.18,1.031636218,0.061998179,23,21.55,0.920597632,1.054084069,0.070328465,1,4,10,166
1.18,1.004268442,0.071056358,23,21.85,0.90967027,1.03392419,0.078894997,1,4,10,167
1.18,1.008396408,0.064395034,23,21.65,0.852936105,1.038600921,0.073939412,1,5,10,168
1.18,1.017950942,0.067689431,23,21.55,0.973396117,1.02765648,0.085938954,1,4,10,169
1.18,1.03368447,0.059507152,23,21.75,1.042832681,1.058226698,0.06025469,1,4,10,170
1.18,1.025322559,0.055652854,23,21.7,0.953939201,1.056439809,0.059967889,1,3,10,171
1.18,1.0106448,0.046989312,23,21.95,0.920597632,1.035067369,0.050161791,1,4,10,172
1.181818182,1.010289155,0.07237689,23,21.8,1.077032961,1.036721785,0.050051418,1,4,10,173
1.181818182,1.026766654,0.051305001,23,21.55,1.116915395,1.03294598,0.064417455,1,6,10,174
1.181818182,1.002429646,0.079944437,24,22.05,0.973396117,1.042907098,0.067705978,1,6,10,175
1.181818182,1.002752607,0.06953868,24,21.9,1.260952021,1.034922896,0.060682236,1,4,10,176
1.181818182,1.016430573,0.067132099,24,22,1,1.037895381,0.076782282,1,7,10,177
1.181818182,0.989943393,0.092564319,24,21.85,1.10792599,1.039316483,0.092738692,1,5,10,178
1.181818182,1.005135233,0.074723368,24,22.1,1.3,1.017041799,0.093403288,1,4,10,179
1.181818182,1.007204641,0.068802525,24,22.2,0.979795897,1.033004491,0.075079494,1,4,10,180
1.181818182,0.987426217,0.071993845,24,22.3,1.1,1.021820416,0.072228126,1,6,10,181
1.181818182,1.016145148,0.071377502,24,22.2,1.326649916,1.034474713,0.090041976,1,4,10,182
1.181818182,1.017002302,0.09007043,24,22.3,1.1,1.054557905,0.094437877,1,4,10,183
1.181818182,0.974146962,0.097824593,25,22.35,1.194780315,1.026931434,0.092914139,1,4,10,184
1.181818182,1.017881145,0.061720833,24,22.1,1.090871211,1.041277035,0.073064105,1,5,10,185
1.181818182,1.004007522,0.061061064,24,22.4,1.113552873,1.029408488,0.069107573,1,4,10,186
1.181818182,1.011800997,0.073559164,24,22.5,1.118033989,1.032222693,0.089778735,1,6,10,187
1.181818182,1.000044251,0.062597073,24,22.2,1.36381817,1.026998221,0.069777649,1,4,10,188
1.181818182,0.996393035,0.073901361,24,22.4,1.113552873,1.034080662,0.060008693,1,4,10,189
1.181818182,1.021555194,0.059183509,24,22.4,1.019803903,1.033779981,0.071151607,1,6,10,190
1.181818182,1.024180428,0.069028066,24,22,1.183215957,1.069763575,0.05396463,1,4,10,191
1.181818182,1.026858013,0.069185021,24,22.4,1.019803903,1.061650194,0.061015614,1,4,10,192
1.181818182,1.006393501,0.076386631,24,22.15,1.235920709,1.018597999,0.07878501,1,5,10,193
1.181818182,0.998466726,0.077553171,24,22.5,1.118033989,1.034361836,0.062077333,1,4,10,194
1.181818182,1.009879522,0.076494697,24,22.15,1.314343943,1.047998695,0.08652735,1,5,10,195
1.181818182,0.977452376,0.075528051,24,22.35,1.152171862,1.004923699,0.084242018,1,6,10,196
1.181818182,1.023244669,0.059162319,24,22.7,1.452583905,1.047623068,0.068817929,1,7,10,197
1.181818182,1.03013714,0.057822209,24,21.8,1.4,1.048309616,0.068562324,1,6,10,198
1.181818182,0.998071101,0.059083063,24,21.85,1.351850583,1.015170292,0.070936766,1,4,10,199
1.181818182,1.019715731,0.073374463,24,21.9,0.943398113,1.040698913,0.090418442,1,4,10,200
1.181818182,1.000937172,0.094733067,24,22,0.894427191,1.068010762,0.080328003,1,4,10,201
1.181818182,1.018230759,0.070743463,24,22.1,1.178982612,1.042078927,0.085749923,1,5,10,202
1.181818182,1.019711701,0.072066633,24,21.6,1.019803903,1.053742621,0.067246958,1,4,10,203
1.181818182,1.00081264,0.064453698,24,21.6,1.2,1.010979727,0.083643461,1,6,10,204
1.181818182,0.988963251,0.071777533,24,22.2,1.077032961,1.012343687,0.080037459,1,4,10,205
1.181818182,1.008046314,0.059172089,24,22.4,1.496662955,1.016493447,0.078638171,1,6,10,206
1.181818182,0.99105441,0.062099785,24,22,1.264911064,1.009543612,0.071546393,1,3,10,207
1.181818182,0.989810191,0.071758184,24,22,1.264911064,1.009761945,0.090193226,1,8,10,208
1.181818182,1.001096597,0.072859128,24,21.6,1.496662955,1.014647002,0.076771202,1,6,10,209
1.181818182,0.976046069,0.081650471,22,21.2,0.979795897,1.020656707,0.066447093,1,4,10,210
1.181818182,0.985176346,0.071941058,22,21.6,0.8,0.999003321,0.08651225,1,3,10,211
1.181818182,0.965923875,0.072572062,22,21.6,0.8,1.001200068,0.07547945,1,5,10,212
1.181818182,0.995688079,0.066588213,22,21.4,0.916515139,1.021936852,0.072971105,1,4,10,213
1.181818182,0.982615458,0.070427052,22,21.2,0.979795897,0.998186387,0.079299709,1,4,10,214
1.181818182,0.974706907,0.080950882,22,21.4,0.916515139,1.008885781,0.074113578,1,4,10,215
1.181818182,0.983232574,0.073989965,22,21.1,0.994987437,1.013401079,0.08196403,1,4,10,216
1.181818182,0.993834413,0.063814982,22,20.9,0.994987437,1.019366974,0.069665809,1,4,10,217
1.181818182,0.999912423,0.064972698,23,20.85,1.061838029,1.027151082,0.067162416,1,6,10,218
1.181818182,0.989641984,0.075351866,22,20.4,0.8,1.031217811,0.071999625,1,4,10,219
1.181818182,1.007609223,0.063061215,22,20.6,0.916515139,1.037859773,0.060003116,1,4,10,220
1.181818182,0.991712969,0.078116444,22,20.4,0.8,1.020379169,0.078998679,1,4,10,221
1.181818182,1.018359623,0.054986267,22,20.55,0.864580823,1.024251249,0.067190475,1,7,10,222
1.181818182,0.986222528,0.080144289,22,20.7,0.953939201,1.041340759,0.065852438,1,4,10,223
1.181818182,1.026569208,0.05814744,22,20.6,0.916515139,1.056385062,0.049661756,1,4,10,224
1.181818182,1.022917506,0.075568514,22,20.9,0.994987437,1.048185002,0.08522712,1,4,10,225
1.181818182,0.991622795,0.077463387,22,21.1,0.994987437,1.000052288,0.087151668,1,5,10,226
1.181818182,0.976091626,0.087120052,22,21,1,1.034333993,0.060545366,1,4,10,227
1.181818182,1.010902214,0.060146435,22,21.05,0.973396117,1.01354171,0.080421114,1,7,10,228
1.181818182,0.992620305,0.09264704,22,20.7,0.9,1.038741545,0.082021247,1,4,10,229
1.181818182,0.997780369,0.093722824,22,20.9,0.943398113,1.029397418,0.104862231,1,4,10,230
1.181818182,1.003029664,0.081544708,22,21,1,1.04231712,0.089195584,1,6,10,231
1.181818182,0.992818098,0.073909854,22,20.9,0.994987437,1.01488392,0.083210868,1,4,10,232
1.181818182,1.018605273,0.072290415,22,21.2,0.979795897,1.0567244,0.056997628,1,4,10,233
1.181818182,1.006364457,0.064345117,22,21.35,0.90967027,1.034667941,0.067581634,1,6,10,234
1.181818182,1.017080525,0.049018874,22,21.3,0.9,1.033934619,0.06239463,1,4,10,235
1.181818182,1.011934923,0.050761719,22,21.6,0.8,1.029631166,0.058710956,1,8,10,236
1.181818182,1.012816456,0.066648641,22,21.4,0.916515139,1.028598727,0.076012583,1,6,10,237
1.181818182,1.006370193,0.06657475,22,21.8,0.6,1.024324529,0.080802523,1,5,10,238
1.181818182,1.019505227,0.067997792,22,21.6,0.8,1.028560114,0.081154028,1,5,10,239
1.181818182,1.024417501,0.064957491,23,21.85,0.653834842,1.050462869,0.068743145,1,4,10,240
1.181818182,1.018858175,0.069063313,23,21.9,0.7,1.067868313,0.046272817,1,4,10,241
1.181818182,1.014147818,0.051506629,23,21.8,0.979795897,1.043671874,0.052647923,1,4,10,242
1.181818182,1.008259834,0.067921936,23,21.9,0.7,1.003575754,0.091891605,1,4,10,243
1.181818182,1.024977374,0.058926997,23,22,0.774596669,1.043732093,0.063399055,1,4,10,244
1.181818182,1.018246266,0.074921537,23,21.9,0.7,1.04418237,0.072125069,1,4,10,245
1.181818182,1.018331217,0.067651612,23,21.8,0.979795897,1.041083626,0.07624737,1,4,10,246
1.181818182,1.004879033,0.085631214,23,21.6,0.969535971,1.033147223,0.09138636,1,5,10,247
1.181818182,1.012952107,0.078459496,23,21.9,0.7,1.051566889,0.074574527,1,5,10,248
1.181818182,0.99768974,0.091492831,24,21.85,1.061838029,1.01681328,0.111695823,1,4,10,249
1.181818182,1.02631585,0.066748864,23,21.6,0.969535971,1.035394849,0.084968353,1,6,10,250
1.181818182,1.001694634,0.073606792,23,21.7,1.187434209,1.048300631,0.056002378,1,4,10,251
1.181818182,1.021777375,0.06211103,23,21.85,1.013656747,1.032859347,0.06898743,1,6,10,252
1.181818182,1.02082229,0.056233886,23,22.1,0.830662386,1.052329462,0.056365273,1,5,10,253
1.181818182,1.001775392,0.070800271,23,21.9,1.044030651,1.017044836,0.073185224,1,4,10,254
1.181818182,0.982116383,0.07702963,24,22.2,0.92736185,1.003791786,0.093708316,1,4,10,255
1.181818182,1.004287668,0.061506479,24,22.4,1.019803903,1.019279328,0.076863357,1,8,10,256
1.181818182,1.010213514,0.076938224,24,22.1,1.220655562,1.039045497,0.082009315,1,4,10,257
1.181818182,1.007949255,0.079124602,24,22.2,1.326649916,1.055145016,0.065673336,1,4,10,258
1.181818182,1.01095608,0.069882325,24,21.95,1.395528574,1.048333136,0.066639502,1,4,10,259
1.181818182,1.024074317,0.057981908,24,22,1.549193338,1.049549102,0.071006287,1,4,10,260
1.181818182,1.032106557,0.06342163,24,22.15,1.423903087,1.061473537,0.059443587,1,5,10,261
1.181818182,1.029251549,0.054566344,24,22.5,1.24498996,1.057748032,0.061627354,1,7,10,262
1.181818182,1.023555475,0.043039882,24,21.8,1.077032961,1.039898797,0.054935149,1,5,10,263
1.181818182,1.031043854,0.056230662,24,21.6,1.2,1.059547335,0.056238933,1,5,10,264
1.181818182,1.030170751,0.058404165,24,21.8,1.077032961,1.0506844,0.066498691,1,6,10,265
1.181818182,1.02238895,0.075589685,24,21.6,1.2,1.05613715,0.056679944,1,4,10,266
1.181818182,1.02501146,0.053024737,24,21.1,1.178982612,1.023219011,0.064449316,1,5,10,267
1.181818182,1.017939343,0.055479209,24,21.4,1.280624847,1.038054913,0.059979546,1,4,10,268
1.181818182,1.002363963,0.070437979,24,21.3,1.307669683,1.040767238,0.054489288,1,4,10,269
1.181818182,1.016075432,0.060722067,24,21.6,1.2,1.035314671,0.08030286,1,4,10,270
1.181818182,1.029780624,0.058679333,24,21.8,1.4,1.055375771,0.050011735,1,4,10,271
1.181818182,1.0157034,0.065330222,24,21.6,1.2,1.059581555,0.049410778,1,4,10,272
1.181818182,1.043023309,0.057704971,24,21.8,1.077032961,1.081795601,0.059156041,1,4,10,273
1.181818182,1.037921208,0.055516199,24,21.8,1.077032961,1.076185746,0.047852688,1,4,10,274
1.181818182,1.031080598,0.054641323,24,22,1.264911064,1.060995518,0.055111771,1,4,10,275
1.181818182,1.036833497,0.064458731,25,22.25,1.479019946,1.076448924,0.060123754,1,4,10,276
1.181818182,1.049424593,0.071168666,25,22.1,1.445683229,1.062340706,0.071798722,1,4,10,277
1.181818182,1.031703715,0.059093974,25,21.5,1.5,1.068308643,0.06024698,1,8,10,278
1.181818182,1.023756245,0.048362448,25,22.55,1.532155345,1.048194039,0.052393574,1,3,10,279
1.181818182,1.012540559,0.053776747,25,22.6,1.71464282,1.038179923,0.056198349,1,6,10,280
